Season,RoundNumber,RoundName,Date,HomeFlag,Score1,Team1,Score2,Team2
2020,0,weekb0,2020-08-29,team1Home,24,Central Arkansas,17,Austin Peay
2020,0,weekb0,2020-09-03,team1Home,45,Alabama - Birmingham,35,Central Arkansas
2020,0,weekb0,2020-09-03,team1Home,21,Southern Mississippi,32,South Alabama
2020,0,weekb0,2020-09-05,team1Home,42,Army,0,Middle Tennessee State
2020,0,weekb0,2020-09-05,team1Home,59,Marshall,0,Eastern Kentucky
2020,0,weekb0,2020-09-05,team1Home,37,Memphis,24,Arkansas State
2020,0,weekb0,2020-09-05,team1Home,57,North Texas,31,Houston Christian
2020,0,weekb0,2020-09-05,team1Home,24,Texas - El Paso,14,Stephen F. Austin
2020,0,weekb0,2020-09-05,team1Home,24,Texas State - San Marcos,31,Southern Methodist
2020,0,weekb0,2020-09-07,team1Home,3,Navy,55,Brigham Young
2020,1,week02,2020-09-10,team1Home,31,Miami - Florida,14,Alabama - Birmingham
2020,1,week02,2020-09-12,team1Home,35,Appalachian State,20,North Carolina - Charlotte
2020,1,week02,2020-09-12,team1Home,37,Army,7,Northeast Louisiana
2020,1,week02,2020-09-12,team1Home,13,Florida State,16,Georgia Tech
2020,1,week02,2020-09-12,team1Home,27,Georgia Southern,26,Campbell
2020,1,week02,2020-09-12,team1Home,14,Iowa State,31,Louisiana - Lafayette
2020,1,week02,2020-09-12,team1Home,23,Kansas,38,Coastal Carolina
2020,1,week02,2020-09-12,team1Home,31,Kansas State,35,Arkansas State
2020,1,week02,2020-09-12,team1Home,35,Louisville,21,Western Kentucky
2020,1,week02,2020-09-12,team1Home,31,North Carolina,6,Syracuse
2020,1,week02,2020-09-12,team1Home,27,Notre Dame,13,Duke
2020,1,week02,2020-09-12,team1Home,48,Oklahoma,0,Missouri State
2020,1,week02,2020-09-12,team1Home,55,Pittsburgh,0,Austin Peay
2020,1,week02,2020-09-12,team1Home,24,South Alabama,27,Tulane
2020,1,week02,2020-09-12,team1Home,27,South Florida,6,The Citadel
2020,1,week02,2020-09-12,team1Home,59,Texas,3,Texas - El Paso
2020,1,week02,2020-09-12,team1Home,48,Texas State - San Marcos,51,Texas - San Antonio
2020,1,week02,2020-09-12,team1Home,35,Texas Tech,33,Houston Christian
2020,1,week02,2020-09-12,team1Home,13,Wake Forest,37,Clemson
2020,1,week02,2020-09-12,team1Home,56,West Virginia,10,Eastern Kentucky
2020,2,week03,2020-09-18,team1Home,43,Coastal Carolina,21,Campbell
2020,2,week03,2020-09-19,team1Home,55,Cincinnati,20,Austin Peay
2020,2,week03,2020-09-19,team1Home,49,Clemson,0,The Citadel
2020,2,week03,2020-09-19,team1Home,6,Duke,26,Boston College
2020,2,week03,2020-09-19,team1Home,31,Georgia State,34,Louisiana - Lafayette
2020,2,week03,2020-09-19,team1Home,21,Georgia Tech,49,Central Florida
2020,2,week03,2020-09-19,team1Home,34,Louisville,47,Miami - Florida
2020,2,week03,2020-09-19,team1Home,17,Marshall,7,Appalachian State
2020,2,week03,2020-09-19,team1Home,14,Middle Tennessee State,47,Troy State
2020,2,week03,2020-09-19,team1Home,45,North Carolina State,42,Wake Forest
2020,2,week03,2020-09-19,team1Home,17,Northeast Louisiana,38,Texas State - San Marcos
2020,2,week03,2020-09-19,team1Home,35,North Texas,65,Southern Methodist
2020,2,week03,2020-09-19,team1Home,52,Notre Dame,0,South Florida
2020,2,week03,2020-09-19,team1Home,16,Oklahoma State,7,Tulsa
2020,2,week03,2020-09-19,team1Home,21,Pittsburgh,10,Syracuse
2020,2,week03,2020-09-19,team1Home,30,Southern Mississippi,31,Louisiana Tech
2020,2,week03,2020-09-19,team1Home,17,Texas - El Paso,13,Abilene Christian
2020,2,week03,2020-09-19,team1Home,24,Texas - San Antonio,10,Stephen F. Austin
2020,2,week03,2020-09-19,team1Home,24,Tulane,27,Navy
2020,2,week03,2020-09-19,team1Home,24,Western Kentucky,30,Liberty
2020,3,week04,2020-09-24,team1Home,28,East Carolina,51,Central Florida
2020,3,week04,2020-09-26,team1Home,52,Appalachian State,21,Campbell
2020,3,week04,2020-09-26,team1Home,52,Miami - Florida,10,Florida State
2020,3,week04,2020-09-26,team1Home,23,Pittsburgh,20,Louisville
2020,3,week04,2020-09-26,team1Home,27,South Carolina,31,Tennessee
2020,3,week04,2020-09-26,team1Home,37,Syracuse,20,Georgia Tech
2020,3,week04,2020-09-26,team1Home,10,Arkansas,37,Georgia
2020,3,week04,2020-09-26,team1Home,29,Auburn,13,Kentucky
2020,3,week04,2020-09-26,team1Home,47,Baylor,14,Kansas
2020,3,week04,2020-09-26,team1Home,24,Boston College,21,Texas State - San Marcos
2020,3,week04,2020-09-26,team1Home,34,Louisiana State,44,Mississippi State
2020,3,week04,2020-09-26,team1Home,20,Louisiana - Lafayette,18,Georgia Southern
2020,3,week04,2020-09-26,team1Home,66,Louisiana Tech,38,Houston Christian
2020,3,week04,2020-09-26,team1Home,19,Missouri,38,Alabama
2020,3,week04,2020-09-26,team1Home,6,Northeast Louisiana,31,Texas - El Paso
2020,3,week04,2020-09-26,team1Home,35,Oklahoma,38,Kansas State
2020,3,week04,2020-09-26,team1Home,27,Oklahoma State,13,West Virginia
2020,3,week04,2020-09-26,team1Home,35,Mississippi,51,Florida
2020,3,week04,2020-09-26,team1Home,50,Southern Methodist,7,Stephen F. Austin
2020,3,week04,2020-09-26,team1Home,10,South Alabama,42,Alabama - Birmingham
2020,3,week04,2020-09-26,team1Home,34,Texas Christian,37,Iowa State
2020,3,week04,2020-09-26,team1Home,17,Texas A&M,12,Vanderbilt
2020,3,week04,2020-09-26,team1Home,56,Texas Tech,63,Texas
2020,3,week04,2020-09-26,team1Home,37,Texas - San Antonio,35,Middle Tennessee State
2020,3,week04,2020-09-26,team1Home,48,Brigham Young,7,Troy State
2020,3,week04,2020-09-26,team1Home,36,Liberty,34,Florida International
2020,3,week04,2020-09-26,team1Home,24,Southern Mississippi,66,Tulane
2020,3,week04,2020-09-26,team1Home,24,Cincinnati,10,Army
2020,3,week04,2020-09-26,team1Home,38,Virginia,20,Duke
2020,3,week04,2020-09-26,team1Home,45,Virginia Tech,24,North Carolina State
2020,3,week04,2020-09-26,team1Home,14,The Citadel,37,Eastern Kentucky
2020,3,week04,2020-09-26,team1Home,27,Central Arkansas,20,Missouri State
2020,4,week05,2020-10-02,team1Home,45,Brigham Young,14,Louisiana Tech
2020,4,week05,2020-10-02,team1Home,66,Wake Forest,14,Campbell
2020,4,week05,2020-10-03,team1Home,40,Air Force,7,Navy
2020,4,week05,2020-10-03,team1Home,52,Alabama,24,Texas A&M
2020,4,week05,2020-10-03,team1Home,21,Alabama - Birmingham,13,Texas - San Antonio
2020,4,week05,2020-10-03,team1Home,55,Army,23,Abilene Christian
2020,4,week05,2020-10-03,team1Home,22,Boston College,26,North Carolina
2020,4,week05,2020-10-03,team1Home,26,Central Florida,34,Tulsa
2020,4,week05,2020-10-03,team1Home,28,Cincinnati,7,South Florida
2020,4,week05,2020-10-03,team1Home,41,Clemson,23,Virginia
2020,4,week05,2020-10-03,team1Home,52,Coastal Carolina,23,Arkansas State
2020,4,week05,2020-10-03,team1Home,31,Duke,38,Virginia Tech
2020,4,week05,2020-10-03,team1Home,30,Eastern Kentucky,33,Houston Christian
2020,4,week05,2020-10-03,team1Home,38,Florida,24,South Carolina
2020,4,week05,2020-10-03,team1Home,21,Florida Atlantic,17,North Carolina - Charlotte
2020,4,week05,2020-10-03,team1Home,41,Florida State,24,Jacksonville State
2020,4,week05,2020-10-03,team1Home,27,Georgia,6,Auburn
2020,4,week05,2020-10-03,team1Home,49,Georgia State,29,East Carolina
2020,4,week05,2020-10-03,team1Home,37,Iowa State,30,Oklahoma
2020,4,week05,2020-10-03,team1Home,7,Kansas,47,Oklahoma State
2020,4,week05,2020-10-03,team1Home,31,Kansas State,21,Texas Tech
2020,4,week05,2020-10-03,team1Home,41,Kentucky,42,Mississippi
2020,4,week05,2020-10-03,team1Home,28,Liberty,7,North Alabama
2020,4,week05,2020-10-03,team1Home,17,Middle Tennessee State,20,Western Kentucky
2020,4,week05,2020-10-03,team1Home,14,Mississippi State,21,Arkansas
2020,4,week05,2020-10-03,team1Home,39,North Dakota State,28,Central Arkansas
2020,4,week05,2020-10-03,team1Home,30,Northeast Louisiana,35,Georgia Southern
2020,4,week05,2020-10-03,team1Home,31,North Texas,41,Southern Mississippi
2020,4,week05,2020-10-03,team1Home,29,Pittsburgh,30,North Carolina State
2020,4,week05,2020-10-03,team1Home,30,Southern Methodist,27,Memphis
2020,4,week05,2020-10-03,team1Home,34,Stephen F. Austin,6,West Texas A&M
2020,4,week05,2020-10-03,team1Home,35,Tennessee,12,Missouri
2020,4,week05,2020-10-03,team1Home,31,Texas,33,Texas Christian
2020,4,week05,2020-10-03,team1Home,7,Vanderbilt,41,Louisiana State
2020,4,week05,2020-10-03,team1Home,27,West Virginia,21,Baylor
2020,5,week06,2020-10-08,team1Home,49,Houston,31,Tulane
2020,5,week06,2020-10-09,team1Home,46,Georgia Tech,27,Louisville
2020,5,week06,2020-10-10,team1Home,50,Arkansas State,27,Central Arkansas
2020,5,week06,2020-10-10,team1Home,14,Army,9,The Citadel
2020,5,week06,2020-10-10,team1Home,30,Auburn,28,Arkansas
2020,5,week06,2020-10-10,team1Home,31,Boston College,30,Pittsburgh
2020,5,week06,2020-10-10,team1Home,27,Brigham Young,20,Texas - San Antonio
2020,5,week06,2020-10-10,team1Home,42,Clemson,17,Miami - Florida
2020,5,week06,2020-10-10,team1Home,28,Florida International,31,Middle Tennessee State
2020,5,week06,2020-10-10,team1Home,44,Georgia,21,Tennessee
2020,5,week06,2020-10-10,team1Home,31,Iowa State,15,Texas Tech
2020,5,week06,2020-10-10,team1Home,34,Jacksonville State,28,Mercer
2020,5,week06,2020-10-10,team1Home,24,Kentucky,2,Mississippi State
2020,5,week06,2020-10-10,team1Home,40,Liberty,7,Northeast Louisiana
2020,5,week06,2020-10-10,team1Home,41,Louisiana State,45,Missouri
2020,5,week06,2020-10-10,team1Home,21,Louisiana Tech,17,Texas - El Paso
2020,5,week06,2020-10-10,team1Home,48,Mississippi,63,Alabama
2020,5,week06,2020-10-10,team1Home,31,Navy,29,Temple
2020,5,week06,2020-10-10,team1Home,56,North Carolina,45,Virginia Tech
2020,5,week06,2020-10-10,team1Home,21,North Texas,49,North Carolina - Charlotte
2020,5,week06,2020-10-10,team1Home,42,Notre Dame,26,Florida State
2020,5,week06,2020-10-10,neutral,45,Texas,53,Oklahoma
2020,5,week06,2020-10-10,team1Home,24,South Florida,44,East Carolina
2020,5,week06,2020-10-10,team1Home,24,Syracuse,38,Duke
2020,5,week06,2020-10-10,team1Home,41,Texas A&M,38,Florida
2020,5,week06,2020-10-10,team1Home,14,Texas Christian,21,Kansas State
2020,5,week06,2020-10-10,team1Home,37,Troy State,17,Texas State - San Marcos
2020,5,week06,2020-10-10,team1Home,7,Vanderbilt,41,South Carolina
2020,5,week06,2020-10-10,team1Home,21,Virginia,38,North Carolina State
2020,5,week06,2020-10-10,team1Home,14,Western Kentucky,38,Marshall
2020,6,week07,2020-10-14,team1Home,27,Louisiana - Lafayette,30,Coastal Carolina
2020,6,week07,2020-10-15,team1Home,59,Arkansas State,52,Georgia State
2020,6,week07,2020-10-16,team1Home,26,Houston,43,Brigham Young
2020,6,week07,2020-10-16,team1Home,34,Tulane,37,Southern Methodist
2020,6,week07,2020-10-17,team1Home,41,Alabama,24,Georgia
2020,6,week07,2020-10-17,team1Home,37,Alabama - Birmingham,14,Western Kentucky
2020,6,week07,2020-10-17,team1Home,33,Arkansas,21,Mississippi
2020,6,week07,2020-10-17,team1Home,23,East Carolina,27,Navy
2020,6,week07,2020-10-17,team1Home,31,Florida State,28,North Carolina
2020,6,week07,2020-10-17,team1Home,41,Georgia Southern,0,Massachusetts
2020,6,week07,2020-10-17,team1Home,7,Georgia Tech,73,Clemson
2020,6,week07,2020-10-17,team1Home,17,Louisiana Tech,35,Marshall
2020,6,week07,2020-10-17,team1Home,50,Memphis,49,Central Florida
2020,6,week07,2020-10-17,team1Home,31,Miami - Florida,19,Pittsburgh
2020,6,week07,2020-10-17,team1Home,35,Middle Tennessee State,52,North Texas
2020,6,week07,2020-10-17,team1Home,14,Mississippi State,28,Texas A&M
2020,6,week07,2020-10-17,team1Home,24,Missouri State,33,Central Arkansas
2020,6,week07,2020-10-17,team1Home,17,North Alabama,24,Jacksonville State
2020,6,week07,2020-10-17,team1Home,31,North Carolina State,20,Duke
2020,6,week07,2020-10-17,team1Home,12,Notre Dame,7,Louisville
2020,6,week07,2020-10-17,team1Home,30,South Alabama,20,Texas State - San Marcos
2020,6,week07,2020-10-17,team1Home,30,South Carolina,22,Auburn
2020,6,week07,2020-10-17,team1Home,21,Syracuse,38,Liberty
2020,6,week07,2020-10-17,team1Home,39,Temple,37,South Florida
2020,6,week07,2020-10-17,team1Home,7,Tennessee,34,Kentucky
2020,6,week07,2020-10-17,team1Home,16,Texas - San Antonio,28,Army
2020,6,week07,2020-10-17,team1Home,31,Troy State,29,Eastern Kentucky
2020,6,week07,2020-10-17,team1Home,40,Virginia Tech,14,Boston College
2020,6,week07,2020-10-17,team1Home,40,Wake Forest,23,Virginia
2020,7,week08,2020-10-22,team1Home,45,Appalachian State,17,Arkansas State
2020,7,week08,2020-10-23,team1Home,20,Alabama - Birmingham,24,Louisiana - Lafayette
2020,7,week08,2020-10-23,team1Home,10,Florida International,19,Jacksonville State
2020,7,week08,2020-10-23,team1Home,13,South Florida,42,Tulsa
2020,7,week08,2020-10-23,team1Home,45,Wisconsin,7,Illinois
2020,7,week08,2020-10-24,neutral,32,Abilene Christian,35,Stephen F. Austin
2020,7,week08,2020-10-24,team1Home,49,Army,3,Mercer
2020,7,week08,2020-10-24,team1Home,42,Boise State,13,Utah State
2020,7,week08,2020-10-24,team1Home,48,Boston College,27,Georgia Tech
2020,7,week08,2020-10-24,team1Home,52,Brigham Young,14,Texas State - San Marcos
2020,7,week08,2020-10-24,team1Home,51,Central Florida,34,Tulane
2020,7,week08,2020-10-24,team1Home,47,Clemson,21,Syracuse
2020,7,week08,2020-10-24,team1Home,28,Coastal Carolina,14,Georgia Southern
2020,7,week08,2020-10-24,team1Home,31,Eastern Kentucky,28,Central Arkansas
2020,7,week08,2020-10-24,team1Home,19,Fresno State,34,Hawaii
2020,7,week08,2020-10-24,team1Home,36,Indiana,35,Penn State
2020,7,week08,2020-10-24,team1Home,55,Kansas State,14,Kansas
2020,7,week08,2020-10-24,team1Home,56,Liberty,35,Southern Mississippi
2020,7,week08,2020-10-24,team1Home,52,Louisiana State,24,South Carolina
2020,7,week08,2020-10-24,team1Home,48,Louisville,16,Florida State
2020,7,week08,2020-10-24,team1Home,20,Marshall,9,Florida Atlantic
2020,7,week08,2020-10-24,team1Home,41,Memphis,29,Temple
2020,7,week08,2020-10-24,team1Home,19,Miami - Florida,14,Virginia
2020,7,week08,2020-10-24,team1Home,27,Michigan State,38,Rutgers
2020,7,week08,2020-10-24,team1Home,24,Minnesota,49,Michigan
2020,7,week08,2020-10-24,team1Home,28,Mississippi,35,Auburn
2020,7,week08,2020-10-24,team1Home,20,Missouri,10,Kentucky
2020,7,week08,2020-10-24,team1Home,21,Navy,37,Houston
2020,7,week08,2020-10-24,team1Home,37,Nevada - Reno,34,Wyoming
2020,7,week08,2020-10-24,team1Home,48,North Carolina,21,North Carolina State
2020,7,week08,2020-10-24,team1Home,38,North Carolina - Charlotte,28,Texas - El Paso
2020,7,week08,2020-10-24,team1Home,43,Northwestern,3,Maryland
2020,7,week08,2020-10-24,neutral,10,Tennessee - Chattanooga,13,Western Kentucky
2020,7,week08,2020-10-24,team1Home,52,Ohio State,17,Nebraska
2020,7,week08,2020-10-24,team1Home,24,Oklahoma State,21,Iowa State
2020,7,week08,2020-10-24,team1Home,3,Pittsburgh,45,Notre Dame
2020,7,week08,2020-10-24,team1Home,24,Purdue,20,Iowa
2020,7,week08,2020-10-24,team1Home,34,Rice,40,Middle Tennessee State
2020,7,week08,2020-10-24,team1Home,34,San Diego State,6,Nevada - Las Vegas
2020,7,week08,2020-10-24,team1Home,17,San Jose State,6,Air Force
2020,7,week08,2020-10-24,team1Home,38,South Alabama,14,Northeast Louisiana
2020,7,week08,2020-10-24,team1Home,13,Southern Methodist,42,Cincinnati
2020,7,week08,2020-10-24,team1Home,17,Tennessee,48,Alabama
2020,7,week08,2020-10-24,team1Home,27,Texas,16,Baylor
2020,7,week08,2020-10-24,team1Home,14,Texas Christian,33,Oklahoma
2020,7,week08,2020-10-24,team1Home,27,Texas - San Antonio,26,Louisiana Tech
2020,7,week08,2020-10-24,team1Home,34,Texas Tech,27,West Virginia
2020,7,week08,2020-10-24,team1Home,34,Troy State,36,Georgia State
2020,7,week08,2020-10-24,team1Home,23,Wake Forest,16,Virginia Tech
2020,8,week09,2020-10-29,team1Home,38,Fresno State,17,Colorado State
2020,8,week09,2020-10-29,team1Home,24,Georgia Southern,17,South Alabama
2020,8,week09,2020-10-30,team1Home,45,Maryland,44,Minnesota
2020,8,week09,2020-10-30,team1Home,20,Southern Illinois,17,Southeast Missouri State
2020,8,week09,2020-10-30,team1Home,34,Tulsa,30,East Carolina
2020,8,week09,2020-10-30,team1Home,31,Wyoming,7,Hawaii
2020,8,week09,2020-10-31,team1Home,30,Air Force,49,Boise State
2020,8,week09,2020-10-31,team1Home,41,Alabama,0,Mississippi State
2020,8,week09,2020-10-31,team1Home,10,Arkansas State,38,Troy State
2020,8,week09,2020-10-31,team1Home,48,Auburn,11,Louisiana State
2020,8,week09,2020-10-31,team1Home,23,Baylor,33,Texas Christian
2020,8,week09,2020-10-31,team1Home,41,Brigham Young,10,Western Kentucky
2020,8,week09,2020-10-31,team1Home,49,Cincinnati,10,Memphis
2020,8,week09,2020-10-31,team1Home,34,Clemson,28,Boston College
2020,8,week09,2020-10-31,team1Home,53,Duke,19,North Carolina - Charlotte
2020,8,week09,2020-10-31,team1Home,41,Florida,17,Missouri
2020,8,week09,2020-10-31,team1Home,24,Florida Atlantic,3,Texas - San Antonio
2020,8,week09,2020-10-31,team1Home,0,Georgia State,51,Coastal Carolina
2020,8,week09,2020-10-31,team1Home,13,Georgia Tech,31,Notre Dame
2020,8,week09,2020-10-31,team1Home,21,Houston,44,Central Florida
2020,8,week09,2020-10-31,team1Home,24,Illinois,31,Purdue
2020,8,week09,2020-10-31,team1Home,20,Iowa,21,Northwestern
2020,8,week09,2020-10-31,team1Home,22,Kansas,52,Iowa State
2020,8,week09,2020-10-31,team1Home,3,Kentucky,14,Georgia
2020,8,week09,2020-10-31,team1Home,37,Louisiana Tech,34,Alabama - Birmingham
2020,8,week09,2020-10-31,team1Home,35,Louisville,42,Virginia Tech
2020,8,week09,2020-10-31,team1Home,17,Mercer,20,Abilene Christian
2020,8,week09,2020-10-31,team1Home,24,Michigan,27,Michigan State
2020,8,week09,2020-10-31,team1Home,19,Nevada - Las Vegas,37,Nevada - Reno
2020,8,week09,2020-10-31,team1Home,21,New Mexico,38,San Jose State
2020,8,week09,2020-10-31,team1Home,13,Northeast Louisiana,31,Appalachian State
2020,8,week09,2020-10-31,team1Home,34,Oklahoma State,41,Texas
2020,8,week09,2020-10-31,team1Home,25,Penn State,38,Ohio State
2020,8,week09,2020-10-31,team1Home,21,Rutgers,37,Indiana
2020,8,week09,2020-10-31,team1Home,51,Southern Methodist,37,Navy
2020,8,week09,2020-10-31,team1Home,6,Southern Mississippi,30,Rice
2020,8,week09,2020-10-31,team1Home,14,Syracuse,38,Wake Forest
2020,8,week09,2020-10-31,team1Home,42,Texas A&M,31,Arkansas
2020,8,week09,2020-10-31,team1Home,34,Texas State - San Marcos,44,Louisiana - Lafayette
2020,8,week09,2020-10-31,team1Home,28,Texas Tech,62,Oklahoma
2020,8,week09,2020-10-31,team1Home,38,Tulane,3,Temple
2020,8,week09,2020-10-31,team1Home,7,Utah State,38,San Diego State
2020,8,week09,2020-10-31,team1Home,21,Vanderbilt,54,Mississippi
2020,8,week09,2020-10-31,team1Home,44,Virginia,41,North Carolina
2020,8,week09,2020-10-31,team1Home,37,West Virginia,10,Kansas State
2020,9,week10,2020-11-04,team1Home,13,Akron,58,Western Michigan
2020,9,week10,2020-11-04,team1Home,30,Central Michigan,27,Ohio
2020,9,week10,2020-11-04,team1Home,27,Kent State,23,Eastern Michigan
2020,9,week10,2020-11-04,team1Home,38,Miami - Ohio,31,Ball State
2020,9,week10,2020-11-04,team1Home,30,Northern Illinois,49,Buffalo
2020,9,week10,2020-11-04,team1Home,38,Toledo,3,Bowling Green
2020,9,week10,2020-11-05,team1Home,34,Colorado State,24,Wyoming
2020,9,week10,2020-11-05,team1Home,27,Louisiana - Lafayette,20,Arkansas State
2020,9,week10,2020-11-05,team1Home,34,Nevada - Reno,9,Utah State
2020,9,week10,2020-11-05,team1Home,23,Temple,47,Southern Methodist
2020,9,week10,2020-11-06,team1Home,17,Boise State,51,Brigham Young
2020,9,week10,2020-11-06,team1Home,41,North Carolina State,44,Miami - Florida
2020,9,week10,2020-11-06,team1Home,17,San Diego State,28,San Jose State
2020,9,week10,2020-11-07,team1Home,24,Arkansas,13,Tennessee
2020,9,week10,2020-11-07,team1Home,38,Cincinnati,10,Houston
2020,9,week10,2020-11-07,team1Home,23,Coastal Carolina,6,South Alabama
2020,9,week10,2020-11-07,team1Home,48,Colorado,42,California - Los Angeles
2020,9,week10,2020-11-07,team1Home,24,Duke,56,North Carolina
2020,9,week10,2020-11-07,team1Home,21,East Carolina,38,Tulane
2020,9,week10,2020-11-07,team1Home,6,Eastern Kentucky,24,Stephen F. Austin
2020,9,week10,2020-11-07,team1Home,10,Florida Atlantic,6,Western Kentucky
2020,9,week10,2020-11-07,team1Home,17,Florida State,41,Pittsburgh
2020,9,week10,2020-11-07,team1Home,20,Georgia Southern,13,Troy State
2020,9,week10,2020-11-07,team1Home,52,Georgia State,34,Northeast Louisiana
2020,9,week10,2020-11-07,team1Home,39,Hawaii,33,New Mexico
2020,9,week10,2020-11-07,team1Home,14,Illinois,41,Minnesota
2020,9,week10,2020-11-07,team1Home,38,Indiana,21,Michigan
2020,9,week10,2020-11-07,team1Home,49,Iowa,7,Michigan State
2020,9,week10,2020-11-07,team1Home,38,Iowa State,31,Baylor
2020,9,week10,2020-11-07,team1Home,18,Kansas State,20,Oklahoma State
2020,9,week10,2020-11-07,team1Home,51,Marshall,10,Massachusetts
2020,9,week10,2020-11-07,team1Home,34,Memphis,33,South Florida
2020,9,week10,2020-11-07,team1Home,24,Mississippi State,17,Vanderbilt
2020,9,week10,2020-11-07,team1Home,27,Nevada - Las Vegas,40,Fresno State
2020,9,week10,2020-11-07,neutral,28,Georgia,44,Florida
2020,9,week10,2020-11-07,team1Home,21,Northwestern,13,Nebraska
2020,9,week10,2020-11-07,team1Home,47,Notre Dame,40,Clemson
2020,9,week10,2020-11-07,team1Home,49,Ohio State,27,Rutgers
2020,9,week10,2020-11-07,team1Home,62,Oklahoma,9,Kansas
2020,9,week10,2020-11-07,team1Home,35,Oregon,14,Stanford
2020,9,week10,2020-11-07,team1Home,28,Oregon State,38,Washington State
2020,9,week10,2020-11-07,team1Home,19,Penn State,35,Maryland
2020,9,week10,2020-11-07,team1Home,3,South Carolina,48,Texas A&M
2020,9,week10,2020-11-07,team1Home,28,Southern California,27,Arizona State
2020,9,week10,2020-11-07,team1Home,24,Southern Mississippi,13,North Alabama
2020,9,week10,2020-11-07,team1Home,13,Syracuse,16,Boston College
2020,9,week10,2020-11-07,team1Home,17,Texas,13,West Virginia
2020,9,week10,2020-11-07,team1Home,34,Texas Christian,18,Texas Tech
2020,9,week10,2020-11-07,team1Home,17,Texas State - San Marcos,38,Appalachian State
2020,9,week10,2020-11-07,team1Home,35,Virginia Tech,38,Liberty
2020,10,week11,2020-11-10,team1Home,24,Bowling Green,62,Kent State
2020,10,week11,2020-11-10,team1Home,42,Buffalo,10,Miami - Ohio
2020,10,week11,2020-11-10,team1Home,24,Ohio,10,Akron
2020,10,week11,2020-11-11,team1Home,38,Ball State,31,Eastern Michigan
2020,10,week11,2020-11-11,team1Home,10,Northern Illinois,40,Central Michigan
2020,10,week11,2020-11-11,team1Home,41,Western Michigan,38,Toledo
2020,10,week11,2020-11-12,team1Home,52,Boise State,21,Colorado State
2020,10,week11,2020-11-12,team1Home,55,Cincinnati,17,East Carolina
2020,10,week11,2020-11-13,team1Home,19,Florida International,38,Florida Atlantic
2020,10,week11,2020-11-14,team1Home,17,Appalachian State,13,Georgia State
2020,10,week11,2020-11-14,team1Home,30,Arizona,34,Southern California
2020,10,week11,2020-11-14,team1Home,31,Boston College,45,Notre Dame
2020,10,week11,2020-11-14,team1Home,37,Central Arkansas,25,Eastern Kentucky
2020,10,week11,2020-11-14,team1Home,38,Central Florida,13,Temple
2020,10,week11,2020-11-14,team1Home,63,Florida,35,Arkansas
2020,10,week11,2020-11-14,team1Home,40,Georgia Southern,38,Texas State - San Marcos
2020,10,week11,2020-11-14,team1Home,56,Houston,21,South Florida
2020,10,week11,2020-11-14,team1Home,38,Kentucky,35,Vanderbilt
2020,10,week11,2020-11-14,team1Home,58,Liberty,14,Western Carolina
2020,10,week11,2020-11-14,team1Home,38,Louisiana - Lafayette,10,South Alabama
2020,10,week11,2020-11-14,team1Home,42,Marshall,14,Middle Tennessee State
2020,10,week11,2020-11-14,team1Home,11,Michigan,49,Wisconsin
2020,10,week11,2020-11-14,team1Home,0,Michigan State,24,Indiana
2020,10,week11,2020-11-14,team1Home,7,Minnesota,35,Iowa
2020,10,week11,2020-11-14,team1Home,59,Mississippi,42,South Carolina
2020,10,week11,2020-11-14,team1Home,30,Nebraska,23,Penn State
2020,10,week11,2020-11-14,team1Home,20,New Mexico,27,Nevada - Reno
2020,10,week11,2020-11-14,team1Home,59,North Carolina,53,Wake Forest
2020,10,week11,2020-11-14,team1Home,38,North Carolina State,22,Florida State
2020,10,week11,2020-11-14,team1Home,20,Purdue,27,Northwestern
2020,10,week11,2020-11-14,team1Home,20,Rutgers,23,Illinois
2020,10,week11,2020-11-14,team1Home,34,San Diego State,10,Hawaii
2020,10,week11,2020-11-14,team1Home,34,San Jose State,17,Nevada - Las Vegas
2020,10,week11,2020-11-14,team1Home,32,Stanford,35,Colorado
2020,10,week11,2020-11-14,team1Home,52,Texas - San Antonio,21,Texas - El Paso
2020,10,week11,2020-11-14,team1Home,24,Texas Tech,23,Baylor
2020,10,week11,2020-11-14,team1Home,38,Tulane,12,Army
2020,10,week11,2020-11-14,team1Home,28,Tulsa,24,Southern Methodist
2020,10,week11,2020-11-14,team1Home,16,Utah State,35,Fresno State
2020,10,week11,2020-11-14,team1Home,31,Virginia,17,Louisville
2020,10,week11,2020-11-14,team1Home,24,Virginia Tech,25,Miami - Florida
2020,10,week11,2020-11-14,team1Home,27,Washington,21,Oregon State
2020,10,week11,2020-11-14,team1Home,29,Washington State,43,Oregon
2020,10,week11,2020-11-14,team1Home,10,Western Kentucky,7,Southern Mississippi
2020,10,week11,2020-11-14,team1Home,24,West Virginia,6,Texas Christian
2020,10,week11,2020-11-15,team1Home,34,California - Los Angeles,10,California
2020,11,week12,2020-11-17,team1Home,17,Bowling Green,42,Buffalo
2020,11,week12,2020-11-17,team1Home,69,Kent State,35,Akron
2020,11,week12,2020-11-18,team1Home,31,Ball State,25,Northern Illinois
2020,11,week12,2020-11-18,team1Home,44,Central Michigan,52,Western Michigan
2020,11,week12,2020-11-18,team1Home,28,Eastern Michigan,45,Toledo
2020,11,week12,2020-11-19,team1Home,30,Tulsa,24,Tulane
2020,11,week12,2020-11-20,team1Home,28,Air Force,0,New Mexico
2020,11,week12,2020-11-20,team1Home,24,Florida Atlantic,2,Massachusetts
